,screen_name,text,created_at,lan,location,player,sentiment,latitude,longitude,country
2494,Joao9843,cavani ja esta um passo de vim para o galo assim diz um jornal franceses que ele vai tirar,2020-08-07 10:34:32,pt,joao9843@gmail.com,Edison,0.0,,,
2495,Foot01_com,PSG : Cavani propose un deal incroyable... Al-Khelafi ! #Foot,2020-08-07 10:34:32,fr,France,Edison,0.0,,,
2496,ArchiMountbatte,": Cavani,Ibrahimovic,Di Maria etc...",2020-08-07 10:34:38,pt,Pró Norte,Edison,0.0,38.8375215,-120.8958242,United States
2497,MaherLUFC,"Imagine; Bale, zlatan and Cavani in the squad....... and they are all on the bench. #lufc",2020-08-07 10:34:58,en,"Leeds, England",Edison,0.0,53.8007554,-1.5490774,United Kingdom
2498,vo_vasco,": Eu juro que denunciou a tua conta at no conseguir mais, se for o Cabrera em vez do Cavani.",2020-08-07 10:35:45,pt,"Vila Franca de Xira, Portugal",Edison,0.0,40.8517983,14.26812,Italy
2499,marcipiccola,"Quanto ao Cavani seria o mximo, j eu tenho meu brao invisvel s eu vejo !",2020-08-07 10:37:00,pt,"Curitiba, Brasil",Edison,0.0,-25.4808762,-49.3044253,Brazil
2500,ArthurT254,"Cavani, tevez, aguero",2020-08-07 10:37:11,pt,"Charlotte, NC",Edison,0.0,35.2270869,-80.8431267,United States
2501,maisfutebol,Jesus disse-me: 'Liguei para o Cebolinha como para o Cavani',2020-08-07 10:37:54,pt,Portugal,Edison,0.0,35.6761919,139.6503106,Japan
2502,LeeMaina11,"Thomas muller, deli alli as much as I don't like him is good off the ball too. cavani aswell because of the timing",2020-08-07 10:39:49,en,London ,Edison,0.45,51.5073509,-0.1277583,United Kingdom
2503,PSGAddictFR,Et si Cavani restait en Amrique du Sud ? | Planete PSG,2020-08-07 10:40:07,fr,"Paris, France",Edison,0.0,48.856614,2.3522219,France
2504,Danllanso10,"PERO A DONDE VAIS CON 200 MILLONES? LOL Gilberto costar 3-5M Everton 20M Cavani libre Aun quedan mas de 175M, no",2020-08-07 10:40:15,es,"Bilbo, Euskal Herria",Edison,0.8,52.52000659999999,13.404954,Germany
2505,MondoNapoli,"TMW - Benfica, passi avanti concreti per Cavani -",2020-08-07 10:40:18,it,Napoli,Edison,0.0,40.8517983,14.26812,Italy
2506,SimonVannini,Spunta l'idea #Cavani. Si raffredda la pista #Mandzukic (Cavani guadagna l'anno otto vite mie e tue). #FontiCerte #spuntalalunadalmonte,2020-08-07 10:41:36,it,Manaus - Amazonas - Brasil,Edison,0.0,46.05959620000001,9.253580399999999,Italy
2507,Agus91Gomez,": Profe Ortega en Radio Sport: ""Lamentablemente no pudimos llegar a un acuerdo con Cavani, nos hubiese encantado tenerlo,",2020-08-07 10:41:56,es,"Madrid, Comunidad de Madrid",Edison,0.0,-0.1806532,-78.4678382,Ecuador
2508,Niki_Bastos_7,"A voir , jespre vraiment everton cest sur et sil y a cavani cest du bonus de fou, Gilberto appar",2020-08-07 10:42:12,fr,"Ile-de-France, France",Edison,0.0,46.05959620000001,9.253580399999999,Italy
2509,castrofodase,E o dia do cavani?,2020-08-07 10:43:04,pt,Malang Kalam,Edison,0.0,59.32932349999999,18.0685808,Sweden
2510,NFondue,Sans Cavani c'est mission impossible...,2020-08-07 10:49:40,fr,Antarctique,Edison,-0.6666666666666666,-82.862752,135.0,Antarctica
2511,ChukyRonaldo,E o Cavani ?????,2020-08-07 10:51:01,it,Portugal,Edison,0.0,,,
2512,fixon_cdc,Une clim digne de cavani contre Marseille,2020-08-07 10:51:06,fr,"Evry, France",Edison,0.0,21.7051358,72.9958748,India
2513,cobretticonnor,": #Mercato - #Cavani, Globoesporte voque l'intrt de l'Atltico Mineiro #PSG",2020-08-07 10:51:09,fr,"Minas Gerais, Brasil",Edison,0.0,-18.512178,-44.5550308,Brazil
2514,GalihSurya,"Mending ambil Cavani, tapi kalo ga kuat ngegaji. Bolehlah kang Mario juga",2020-08-07 10:52:00,in,"Bandung, Indonesia",Edison,0.0,-6.9174639,107.6191228,Indonesia
2515,marcobenfica37,: Jesus disse-me: 'Liguei para o Cebolinha como para o Cavani',2020-08-07 10:54:34,pt,"Coimbra, Portugal ",Edison,0.0,40.8517983,14.26812,Italy
2516,leofagundees_,O sorte tenho eu d ter um amigo corno igual o cavani cara eh mto fofo,2020-08-07 10:55:10,pt,"Foz do Iguaçu, Brasil",Edison,0.0,48.7850939,1.8256572,France
2517,robot_corno,: O sorte tenho eu d ter um amigo corno igual o cavani cara eh mto fofo,2020-08-07 10:55:15,pt,"Rio Grande do Sul, Brazil",Edison,0.05,43.7695604,11.2558136,Italy
2518,FabinhoXuxas,: Apresentem l o Cebolinha e o Cavani para brindar.,2020-08-07 10:56:07,pt,"Fafe, Portugal",Edison,0.0,47.6062095,-122.3320708,United States
2519,nemseioquedizem,": Vi agora o Cavani em Santo Tirso,parece que vai assinar pelo So Pedro da Cova!!",2020-08-07 10:56:19,pt,Portugal,Edison,0.0,48.856614,2.3522219,France
2520,Robsonffernande,"Em relao ao Cavani, o mesmo ganhava no PSG cerca de 1 milho e 500 mil euros, ou seja 9 milhes de reais . Clube",2020-08-07 10:56:25,pt,São Paulo ,Edison,0.0,-3.7327177,-38.5269947,Brazil
2521,misaelfranc,": Atltico-MG reinicia contato por Cavani, sem clube desde que deixou PSG, e sonha com acordo, diz site #FutebolNaESPN htt",2020-08-07 10:56:56,pt,Contagem-MG / Brasil,Edison,0.0,-19.9161508,-44.0808763,Brazil
2522,tsubasajr00,Announce Cavani,2020-08-07 10:56:59,en,"Lisboa, Portugal",Edison,0.0,40.8517983,14.26812,Italy
2523,joaojesus_10,O Cavani j assinou?,2020-08-07 10:59:19,pt,"Entroncamento, Portugal",Edison,0.0,39.4611239,-8.478759,Portugal
2524,__Ricardo_18,": Cavani ligou a David Luiz a pedir informaes sobre o Benfica, de acordo com o portal francs 'Paris Fans'",2020-08-07 11:05:11,pt,Angola,Edison,0.0,,,
2525,FranciscoCanais,E o Cavani?,2020-08-07 11:05:14,it,Portugal,Edison,0.0,,,
2526,aewiuri,: Atltico-MG fez contato para tentar a contratao de Cavani. Jogador est analisando propostas e cogita jogar no Brasil.,2020-08-07 11:05:36,pt,paranazao,Edison,0.0,,,
2527,syam_alieee,"Gamasuk akal, mending Cavani. Liverpool kalo mau ambil aja",2020-08-07 11:06:05,in,"Kota Semarang, Jawa Tengah",Edison,0.0,-7.0051453,110.4381254,Indonesia
2528,cevanstweets,Other news on: Lingard #MUFC Smalling #MUFC Mandi #LFC #WHUFC Cavani #LUFC Wilson #AFCB #THFC Bailly #MUFC Gonzalez,2020-08-07 11:06:19,en,"Sutton, South London",Edison,-0.125,51.8985143,-8.4756035,Ireland
2529,zeg777,"se agora, em tempo de crise, ainda juntar Cavani e mais meia dzia a questo : pq q o Vieira no investiu para o",2020-08-07 11:06:36,pt,Aqui ou ali... talvez no café,Edison,0.0,19.0414398,-98.2062727,Mexico
2530,juanmaperez88,"El mercado de fichajes de hoy, en directo: Cavani podra jugar en Brasil, Coutinho cerca del Arsenal, Sync refor",2020-08-07 11:06:38,es,"Huesca, yequeda",Edison,0.0,45.764043,4.835659,France
2531,snaaidim031,"E o galo querendo trazer cavani sou, se der bom vai mala no dms",2020-08-07 11:06:59,pt,"Betim, Brasil",Edison,0.0,45.764043,4.835659,France
2532,javier_saviola7,Pode ser o o cebolinha e o cavani no? Tanta novela o meu corao no aguenta! Se no for pedir muito se faz favor,2020-08-07 11:07:12,pt,"Lisboa, Portugal",Edison,0.0,43.296482,5.36978,France
2533,Burlesconi,"8:20 Edinson Cavani podra recalar en el Atletico-MG brasileo, que dirige Jorge Sampaoli Sin embargo, la oferta qu",2020-08-07 11:07:21,es,Portugal,Edison,0.0,40.8517983,14.26812,Italy
2534,MQuinas1,algum sabe em que lngua Jorge Jesus falou com Cavani? curiosidade!,2020-08-07 11:07:55,pt,Arredores de Monsanto,Edison,0.0,,,
2535,manohugu,cavani vem hj para Portugal,2020-08-07 11:08:10,pt,coimbra,Edison,0.0,45.764043,4.835659,France
2536,Pimpsh,Caso que prefere presena de rea do Guerreiro Cavani e Soares no deve ter curtido essa aula do Pedrinho rsrs,2020-08-07 11:08:52,pt,Brasil,Edison,0.0,40.7127753,-74.0059728,United States
2537,DiogoMR123,"Ok, mas e o Cavani?",2020-08-07 11:09:16,pt,Quarteira,Edison,0.5,51.5073509,-0.1277583,United Kingdom
2538,RuiMCB,": Porto campeo, Cavani e Cebolinha prestes a assinar pelo Benfica, Braga com reforos de nome e ns com Varandas, Viana",2020-08-07 11:09:21,pt,Lisboa,Edison,0.0,38.7070816,-9.1431994,Portugal
2539,JimboGrill5000,Cavani is in his 30s and wants like 250k a week. Huge difference.,2020-08-07 11:09:31,en,"Wales, United Kingdom",Edison,0.30000000000000004,52.1306607,-3.7837117,United Kingdom
2540,ovchipkaaart,Tbf we've needed a hitman like Cavani for some time.,2020-08-07 11:09:47,en,"Aachen, Germany",Edison,0.0,48.856614,2.3522219,France
2541,belongs2_you,": por acaso ya, cavani no benfica era mm mel",2020-08-07 11:10:13,es,Albufeira,Edison,0.0,43.9351691,6.0679194,France
2542,HugoDaniel_23,E o Cavani est quase tambm,2020-08-07 11:22:16,pt,"Braga, Portugal",Edison,0.0,45.76529499999999,4.982029,France
2543,Leonard74756463,Olha scarllet rs olha l eu sei que difcil demais o cavani tanto jogar no Atltico como mais ainda no Benfica ma,2020-08-07 11:22:17,pt,"Rio de Janeiro, Brasil",Edison,0.0,-22.9068467,-43.1728965,Brazil
2544,Louis_Spinola,: : H um contato do Atltico com o staff de Cavani. A distncia entre o que o jogador pede e o que o clube pode pagar en,2020-08-07 11:22:27,pt,"Uberlândia, Brasil",Edison,0.0,51.5073509,-0.1277583,United Kingdom
2545,MickaelCorte,#VemProGaloCavani,2020-08-07 11:22:40,und,"Belo Horizonte, Brasil",Edison,0.0,-19.9166813,-43.9344931,Brazil
2546,_LewisStant,"Cant wait for Bale, Zlatan and Cavani! Premier league champions! #LUFC",2020-08-07 11:22:51,en,"Elland Road, Leeds",Edison,0.0,53.774496,-1.5781544,United Kingdom
2547,EncarnadoTo,L'envie de recruter Cavani et les 2allemands est une trs bonne chose : - ils viennent de championnat plus comptit,2020-08-07 11:23:07,fr,Partout ,Edison,0.0,51.5073509,-0.1277583,United Kingdom
2548,Leonard74756463,: no vai rolar o cavani no galo,2020-08-07 11:23:33,pt,"Rio de Janeiro, Brasil",Edison,0.0,43.836699,4.360054,France
2549,leandroaslemos,S venderia acima dos 20 milhes e buscaria o Cavani,2020-08-07 11:23:53,pt,Rio de Janeiro,Edison,0.0,-22.9068467,-43.1728965,Brazil
2550,youan_migao,De ir lgrimas... Quem que no pagava para ouvir a suposta conversa do JJ a tentar convencer o Cavani a jogar n,2020-08-07 11:25:00,pt,"Porto, Portugal",Edison,0.0,51.5073509,-0.1277583,United Kingdom
2551,Pedro_Meixedo,Se o Cavani bem eu fico tolo ahshabdgs,2020-08-07 11:25:12,pt,"Viana do Castelo, Portugal",Edison,0.0,49.182863,-0.370679,France
2552,Louis_Spinola,"imagina eu e vc assistindo o jogo do galo x corinthians, 1x0 pro corinthians e no 2 tempo cavani vira o jogo",2020-08-07 11:25:19,pt,"Uberlândia, Brasil",Edison,0.0,6.5243793,3.3792057,Nigeria
2553,yungthinks,Aguardando pacientemente pela confirmao de Edison Cavani no Benfica,2020-08-07 11:25:33,pt,Lisboa,Edison,0.0,45.7623597,4.834626399999999,France
2554,andmmarq,"Se para renovar com o Maxi foi preciso contratar 5 uruguaios, imaginem quando vo ser precisos para o Cavani vir.",2020-08-07 11:25:58,pt,Lisboa,Edison,0.0,38.7222524,-9.1393366,Portugal
2555,ChukyRonaldo,se o Cavani assinar eu compro uma camisola com o nome dele! Bora l! #PeloBenfica,2020-08-07 11:26:34,pt,Portugal,Edison,0.0,53.4807593,-2.2426305,United Kingdom
2556,VulgoSemLimites,Vaaaaaai pro galo Cavani kkkkkkkk,2020-08-07 11:27:50,pt,É o Flamengo Caralhes .,Edison,0.0,,,
2557,amachamp_4life,Cristiano ronaldo and edinson cavani Ronaldo once score 2goals in a match with less than 20 touches,2020-08-07 11:29:23,en,Lagos,Edison,-0.16666666666666666,37.1027881,-8.6730275,Portugal
2558,SimonVannini,"Torreira, Cavani... In panchina Iachini. #Fiorentina",2020-08-07 11:29:26,it,Manaus - Amazonas - Brasil,Edison,0.0,4.1682138,10.0807298,Cameroon
2559,ricardofokus,"esse no era Cavani,era o Messi!",2020-08-07 11:29:37,pt,"Porto, Portugal",Edison,0.0,-1.2920659,36.8219462,Kenya
2560,Afroswedish,"Vi o Cavani na zona de Serralves, agora. As negociaes com o Pasteleira parecem estar adiantadas.",2020-08-07 11:29:49,pt,"Porto, Portugal",Edison,0.0,41.1579438,-8.629105299999999,Portugal
2561,9_pedro9,QUEREMOS O CAVANI!!!!,2020-08-07 11:29:51,pt,dunno,Edison,0.0,,,
2562,MelPvaz,Voc t muito viciado nesse jogo meu amigo cavani,2020-08-07 11:29:51,pt,"Viúva, SG, RJ, Brasil",Edison,0.0,,,
2563,Vinigoal95,Ptdrr si c'est Cabrera au lieu de Cavani on va faire tous sauter le compte,2020-08-07 11:39:02,fr,Estadio da Luz,Edison,0.0,53.4807593,-2.2426305,United Kingdom
2564,Juliocesareh0,no vai decepcionar eu e a no n mano?? Traz o Cavani carai,2020-08-07 11:39:05,pt,"João Monlevade, Brasil",Edison,0.0,-19.8131284,-43.1738692,Brazil
2565,Leonard74756463,Cavani no vai pro Benfica,2020-08-07 11:39:28,pt,"Rio de Janeiro, Brasil",Edison,0.0,53.4807593,-2.2426305,United Kingdom
2566,ExT8,logo j bebes mais pelo Cavani,2020-08-07 11:39:33,pt,Portugal,Edison,0.0,51.5073509,-0.1277583,United Kingdom
2567,Leonard74756463,Cavani no vai pro Benfica parem de sonhar vamos ter ps no cho,2020-08-07 11:40:15,pt,"Rio de Janeiro, Brasil",Edison,0.0,-6.2835218,106.7112933,Indonesia
2568,PSGAddictFR,"Mercato Cavani, Globoesporte voque lintrt de lAtltico Mineiro | Paris Fans",2020-08-07 11:40:16,fr,"Paris, France",Edison,0.0,43.4831519,-1.558626,France
2569,Guiisoares9,"Ronaldinho ajudou o Galo a vender alguna jogadores, e na poca no tinha tantos jovens... Cavani poderia ajudar a v",2020-08-07 11:41:12,pt,"Belo Horizonte, Brasil",Edison,0.0,6.5243793,3.3792057,Nigeria
2570,UmLusitano,"Jme disais la mme, en esprant pouvoir floqus le rouge avec Cavani",2020-08-07 11:42:01,fr,"Viana do Castelo, Portugal",Edison,0.0,51.5073509,-0.1277583,United Kingdom
2571,Venturaa1423,: Cavani a por 15 kg de massa muscular para ganhar bolas areas contra o defesa central do Tondela,2020-08-07 11:44:04,pt,"Porto, Portugal",Edison,0.0,51.5073509,-0.1277583,United Kingdom
2572,vagner_muka,Mais um clube que vai se afundar em Dvida.. Vc acha que ele Cavani venha jogar no Brasil,2020-08-07 11:44:11,pt,São José do Rio Preto,Edison,0.0,-20.8127115,-49.376521,Brazil
2573,msimaoo,: Agora digam l que o Cavani vem filhos da puta,2020-08-07 11:44:17,pt,"Cartaxo, Portugal",Edison,0.0,16.840939,96.173526,Myanmar (Burma)
2574,BAntagonista,"Depois de Cavani e Di Maria, James tb hiptese!",2020-08-07 11:44:22,pt,Estadio Da Luz,Edison,0.0,38.752711,-9.184773999999999,Portugal
2575,gramosdoazeite,"e o cavani, espero",2020-08-07 11:44:38,it,somewhere,Edison,0.0,,,
2576,HenriqMelox,"Pedrinho, Cebolinha, Cavani, James, Di Maria, Bruno Henrique, Gerson... tm todos 2 coisas em comum: ou no vm par",2020-08-07 11:44:59,pt,"Coimbra, Portugal",Edison,0.0,40.8447819,-73.8648268,United States
2577,brunoandrd,Benfica planeja ltima investida por Gerson e Bruno Henrique; Jorge Jesus tambm sonha com Cavani,2020-08-07 11:45:00,pt,"Lisboa, Portugal",Edison,0.0,45.764043,4.835659,France
2578,mayconbj15,"Sou cruzeirense, mas confesso que ia ser doido ver o Cavani jogar por aqui kkkkkk",2020-08-07 11:45:03,pt,"Contagem, Brasil",Edison,0.0,-19.9161508,-44.0808763,Brazil
2579,Gedsinho_,Edinson Roberto Cavani Gmez,2020-08-07 11:46:02,es,Lisboa - New York,Edison,0.0,40.6413111,-73.77813909999999,United States
2580,coutiin_gabriel,: Benfica planeja ltima investida por Gerson e Bruno Henrique; Jorge Jesus tambm sonha com Cavani,2020-08-07 11:46:04,pt,"Macaé, Brasil",Edison,0.0,-22.3233696,-41.9593241,Brazil
2581,pjteil,cavani voice's: no quero,2020-08-07 11:46:20,pt,わ    `     ᚹ  𝟵𝟱   テヒョン   𓄹,Edison,0.0,-8.783195,34.508523,Tanzania
2582,hustlebh,": AO VIVO com Galo fretar voos no Brasileiro FIFA determina que Galo pague R$ 4,4 mi por Terans Cavani: ente",2020-08-07 11:56:09,pt,"Belo Horizonte, Brasil",Edison,0.0,31.9685988,-99.9018131,United States
2583,baheaben,: *26 minutos do segundo tempo* Sai: Cavani Entra: Hyoran,2020-08-07 11:57:49,pt,Brasil,Edison,0.0,45.764043,4.835659,France
2584,Ryanzindocorre,"bora gente,todo mundo marcando o cavani, vemk scarllet",2020-08-07 11:58:03,pt,"Salvador, Brasil",Edison,0.0,51.5073509,-0.1277583,United Kingdom
2585,jatgvalente,Li Cavani. Fdx. Vou dormir.,2020-08-07 11:59:51,fr,Portugal,Edison,0.0,,,
2586,TerraEsportes,#Futebol: Atltico-MG fez consulta sobre a situao do atacante Cavani,2020-08-07 12:00:01,pt,Brasil,Edison,0.0,49.44323199999999,1.099971,France
2587,Supraah78,: Exclu - #Cavani devrait signer au #Benfica aprs avoir tent de rappeler le #PSG .,2020-08-07 12:00:46,fr,"Paris, France",Edison,0.0,50.4747995,4.1837388,Belgium
2588,leowar85,Algum tem o vdeo do Cavani cantando Henrique e Juliano?,2020-08-07 12:01:34,pt,Minas Gerais,Edison,0.0,-18.512178,-44.5550308,Brazil
2589,castrofodase,E o cavani?,2020-08-07 12:01:35,it,Malang Kalam,Edison,0.0,51.5073509,-0.1277583,United Kingdom
2590,MVMR1903,Cavani al Benfica ?,2020-08-07 12:01:52,it,Valencia/Castello,Edison,0.0,43.45859799999999,5.249702999999999,France
2591,RASPSILVA1,": porra, eu no to preparado, sondar Vargas, Cavani, Bustos, Balotelli e trazer Sasha vai ser doloroso pelo amor Menin, p",2020-08-07 12:02:37,pt,Belo Horizonte,Edison,0.0,6.6666004,-1.6162709,Ghana
2592,ludviks23,announce Cavani plz,2020-08-07 12:02:47,en,"Almada, Portugal",Edison,0.0,38.4809564,-8.5968734,Portugal
2593,jikkyou33,6.30 da manha e l estavam eles a receber o Pedrinho e o outro. Se o Cavani,2020-08-07 12:03:01,pt,"Lisboa, Portugal",Edison,0.0,43.296482,5.36978,France
2594,Aurio_paulo7,": LTIMA HORA: Edinson Cavani aterrou h instantes no Porto e vai assinar pelos Drages, avana o jornal .",2020-08-07 12:03:28,pt,Portugal,Edison,0.0,,,
2595,4Viandes,On attend toujours Cavani,2020-08-07 12:12:04,fr,"Honolulu, HI",Edison,0.0,21.2901012,-157.8328145,United States
2596,MaherLUFC,"Exactly...according To ITK former agents on the Twitter. We are signing Zlatan, bale, Cavani for u23s .",2020-08-07 12:12:10,en,"Leeds, England",Edison,0.0,53.8007554,-1.5490774,United Kingdom
2597,d_xavi10,Cavani ou hoje ou no,2020-08-07 12:12:28,pt,na cama da tua prima ,Edison,0.0,-25.864029,28.0888578,South Africa
2598,thiagoshev,"Anelka e Cavani no ataque, j pensou",2020-08-07 12:12:49,pt,Montes Claros/MG,Edison,0.0,-16.7286406,-43.8582139,Brazil
2599,Lucasleon220,Imaginem o tanto de camisetas que venderia com a chegada do Cavani no Grmio...,2020-08-07 12:12:57,pt,"Sacramento, CA",Edison,0.0,38.5230503,-121.3903638,United States
2600,ChukyRonaldo,Realmente acertaste no JJ por isso tambm confio nesta do Cavani,2020-08-07 12:12:58,pt,Portugal,Edison,0.0,,,
2601,siques_,Cavani no Grmio,2020-08-07 12:13:03,pt,lado sul do mapa,Edison,0.0,,,
2602,Trxvyy_,"38 anos, acreditava mais nele que no Cavani",2020-08-07 12:13:42,pt,Westfalenstadion,Edison,0.0,0.3475964,32.5825197,Uganda
2603,AllWas_Well,"Sonhei com o cavani, bom dia",2020-08-07 12:14:02,pt,slytherin common room ,Edison,0.0,10.7760624,9.9991943,Nigeria
2604,VicttorCRF_07,"Os caras no pagam Pedrinho e Yony E querem levar Gerson, Bruno Henrique e Cavani",2020-08-07 12:14:32,pt,"Canindé, Brasil",Edison,0.0,54.7877149,-6.4923145,United Kingdom
2605,_nathangoes,No tem a menor chance do Cavani acertar com o Galo mas seria daora demais um trem desses acontecer,2020-08-07 12:15:14,pt,Belo Horizonte,Edison,0.0,40.0583238,-74.4056612,United States
2606,anitaderra92,Pipeau que du pipeau ! Ce journal est un vrai torchon ! Mercato | Mercato - PSG : Edinson Cavani a tent de reveni,2020-08-07 12:15:15,fr,92,Edison,0.0,52.3555177,-1.1743197,United Kingdom
2607,santtan4,Cavani no galo ? Ser ?,2020-08-07 12:15:26,pt,"Belo Horizonte, Brasil",Edison,0.0,56.45202699999999,9.3963471,Denmark
2608,tiagojsborges,o cavani confiem,2020-08-07 12:15:49,pt,01/02 my sun ☀️,Edison,0.0,,,
2609,robertdeport,CAVANI VEM AI....,2020-08-07 12:16:01,pt,"Cidreira, Brasil",Edison,0.0,-30.1769388,-50.2089142,Brazil
2610,JMangusta,"Bonjour , mavait dit que ctait probable Cavani au #FCN. Est-ce toujours bien engag ?",2020-08-07 12:16:08,fr,Juste derrière toi,Edison,0.0,,,
2611,tiagodsilva97,"verdade que h um antro de propaganda, mas Pedrinho + Cebolinha + Cavani + Vincius e alguns que l esto, cuidad",2020-08-07 12:16:24,pt,"Porto, Portugal",Edison,-0.1,33.778175,76.57617139999999,
2612,jikkyou33,"claro q n. A CMTV cagava nas frias do Marcelo Rebelo de Sousa e perseguia o Cavani pela cidade, at no WC.",2020-08-07 12:16:45,pt,"Lisboa, Portugal",Edison,0.0,38.7222524,-9.1393366,Portugal
2613,GDMartins7,Pois . Sonhei com a chegada do Cavani hoje. Se isto no se realiza rpido vou dar em maluco,2020-08-07 12:28:34,pt,Rua Sésamo,Edison,0.0,,,
2614,IAmNotASyndrome,"Can't understand why none of the ""big clubs"" in the EPL aren't interested in signing Edinson Cavani on the free tra",2020-08-07 12:29:20,en,Location? Toilet Most Likely,Edison,0.21666666666666667,19.0759837,72.8776559,India
2615,taticrf_,"Benfica ta comprando cavani, Bruno Henrique, gerson.. toda semana um jogador diferente. Isso midia pura",2020-08-07 12:29:25,pt,"Setúbal, Portugal",Edison,0.0,51.5073509,-0.1277583,United Kingdom
2616,19dinartemoniz1,Calma que o Cavani vai chegar,2020-08-07 12:29:37,pt,Onde eu estou ,Edison,0.0,45.764043,4.835659,France
2617,EdwardPinon,Atltico Mineiro quiso saber si a Cavani le gustara jugar en Brasil a travs de,2020-08-07 12:29:53,es,Montevideo,Edison,0.0,-34.06278229999999,-60.1027115,Argentina
2618,rafaellrb,fala pra gente o que preciso ser feito pra trazer o Cavani? Quantas Mil camisas? Quantos Mil scios?,2020-08-07 12:30:07,pt,Noroeste,Edison,0.0,40.8042524,-73.9543604,United States
2619,rumorstransfers,Edinson Cavani is being linked with a move to Brazil by Globo Esporte. It is being reported that he could join Jorg,2020-08-07 12:30:20,en,"Barca treble 2009,15 🏆🏆🏆(ALW replies) in relationship with @n64senona678",Edison,0.0,51.3888898,-0.1403317,United Kingdom
2620,7abreuu,Se o Cavani vir eu fico um ano com foto da ex no perfil,2020-08-07 12:30:25,pt,BH ZNE,Edison,0.0,51.5073509,-0.1277583,United Kingdom
2621,Uanders77525406,Se Cavani vim a marca vai aumentar mais e mais,2020-08-07 12:31:04,pt,"Itamaraju, Brasil",Edison,0.0,-17.0388822,-39.52968480000001,Brazil
2622,Barao_yooo,Dimaria Cavani e o cebolinha faz de Neymar,2020-08-07 12:31:05,pt,8ZERO,Edison,0.0,41.3803685,-8.7609294,Portugal
2623,Dysse_InfoFoot,Le10sport : Mercato - PSG : Difficile d'y voir clair pour l'avenir de Cavani... via,2020-08-07 12:31:10,fr,France,Edison,0.0,4.6436975,-74.0772985,Colombia
2624,21JVaz,Mano... eu li que era o dia internacional do Cavani,2020-08-07 12:31:32,pt,Portugal,Edison,0.0,5.5249526,7.4922407,Nigeria
2625,sousa3880,"Benfica vs Martimo, 10 minutos de jogo, 4-0 poker de Cavani e 2 assistncias de Cebolinha.",2020-08-07 12:31:46,pt,Falha ao enviar ,Edison,0.0,41.9027835,12.4963655,Italy
2626,InBenfica,Cavani in Uruguay reading our tweets on a secret account,2020-08-07 12:32:34,en,Bermuda,Edison,-0.4,-19.9166813,-43.9344931,Brazil
2627,XandyR19,"Do nada, vocs me vem com essa de Cavani no Botafogo, do nadaaaa...",2020-08-07 12:32:39,pt,"Itanhandu, Brasil",Edison,0.0,45.764043,4.835659,France
2628,valejazzy,Cavani no Coritiba?,2020-08-07 12:32:50,it,Dreamville,Edison,0.0,,,
2629,serpent849,: Se o Di Maria e o Cavani vierem para o Benfica fao uma tatuagem,2020-08-07 12:33:01,pt,Norðrhálfa,Edison,0.0,6.601838,3.3514863,Nigeria
2630,valek_slb,Sabes algo de cavani?,2020-08-07 12:33:24,es,France,Edison,0.0,53.270668,-9.0567905,Ireland
2631,_dbarata,: Anunciem o Cavani,2020-08-07 12:45:18,pt,pq queres saber? ,Edison,0.0,50.6927049,3.177847,France
2632,ArobasePadawan,Areola Kurzawa Silva Marquinhos Alves Rabiot Motta Verratti Mbappe Cavani Di Maria,2020-08-07 12:45:24,fi,Dobutsu No Mori,Edison,0.0,,,
2633,caiozin,Imaginando Cavani no ataque do Palmeiras sem recebe uma bola boa. Ainda seria chamado de peladeiro rsrsrs,2020-08-07 12:45:27,pt,"São Luís, Brasil",Edison,0.0,14.716677,-17.4676861,Senegal
2634,brenodepassos,cavani ajuda nois ai quinhento ce vive bem demais aqui,2020-08-07 12:46:13,pt,"Belo Horizonte, Brasil",Edison,0.0,45.764043,4.835659,France
2635,AndreaCordobao,Cavani bale e thiago Silvia e si spacca siuuuuuu,2020-08-07 12:46:37,it,"Messina, Sicilia",Edison,0.0,38.1937335,15.5542057,Italy
2636,hoope07,": Vedat' satp, yerine bonservis creti olmayan Cavani'yi getirmek mi? Var bir hayalimiz... #AloBenEmreAbin",2020-08-07 12:46:42,tr,"Alanya, Türkiye",Edison,0.0,22.572646,88.36389500000001,India
2637,Epahya2,"Oh bros parem j esta a ficar ridculo, nao consigo rir mais. Zlatan di maria cavani, e depois nao vem nenhum, ja s",2020-08-07 12:47:14,pt,Na merda,Edison,0.0,,,
2638,syam_alieee,Iyo tp mending cavani,2020-08-07 12:47:35,in,"Kota Semarang, Jawa Tengah",Edison,0.0,6.5243793,3.3792057,Nigeria
2639,victorsalomao,"Se Cavani vem pro Brasil, independente do time temporada pra no mnimo 40 gols, ningum vai marcar o Uruguaio",2020-08-07 12:47:45,pt,MA - São Luís - Brasil,Edison,0.0,-2.5299669,-44.2567292,Brazil
2640,joaoamorim92,Ok j mete nojo Daqui a pouco fazem um onze possvel com di maria cavani e ibra na frente,2020-08-07 12:47:46,pt,Portugal,Edison,0.5,-19.9166813,-43.9344931,Brazil
2641,oraminhos,"Fica aqui escrito, quando o cavani assinar pelo Benfica vou apanhar uma boia at ficar estendido no cho",2020-08-07 12:47:58,pt,"Barreiro, Portugal",Edison,0.0,45.764043,4.835659,France
2642,Renxn13,Pro Cavani jogar at no Cear seria melhor q na merda do Benfica,2020-08-07 12:48:10,pt,Anfield Road,Edison,0.0,40.2671941,-86.1349019,United States
